"AUDIT_ID","WORKFLOW_NAME","STEP_NAME","STEP_ORDER","INPUT_PARAMS","OUTPUT_RESULT","EXECUTION_TIME_MS","STATUS","EXECUTED_BY","EXECUTED_AT"
2155,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Tan Hiep Phat","Marketplace screening completed",196,"SUCCESS","CPH","2026-08-02 01:04:19.925"
2156,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=108,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",850,"SUCCESS","CPH","2026-08-02 01:04:21.050"
2157,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=862","{""status"":""SUCCESS"",""sap_document"":""5000000862"",""bl_id"":862}",786,"SUCCESS","CPH","2026-08-02 01:04:22.196"
2158,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=109,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",27107,"SUCCESS","CPH","2026-08-02 01:04:49.709"
2159,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Vinamilk Co Ltd","Marketplace screening completed",203,"SUCCESS","CPH","2026-08-02 01:04:50.253"
2160,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=109,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",910,"SUCCESS","CPH","2026-08-02 01:04:51.459"
2161,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=8701","{""status"":""SUCCESS"",""sap_document"":""5000008701"",""bl_id"":8701}",801,"SUCCESS","CPH","2026-08-02 01:04:52.617"
2162,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=110,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4568,"SUCCESS","CPH","2026-08-02 01:04:57.600"
2163,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"ABC Electronics Vietnam","Marketplace screening completed",193,"SUCCESS","CPH","2026-08-02 01:04:58.139"
2164,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=110,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",850,"SUCCESS","CPH","2026-08-02 01:04:59.241"
2165,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1651","{""status"":""SUCCESS"",""sap_document"":""5000001651"",""bl_id"":1651}",783,"SUCCESS","CPH","2026-08-02 01:05:00.360"
2166,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=111,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7228,"SUCCESS","CPH","2026-08-02 01:05:08.183"
2167,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed",190,"SUCCESS","CPH","2026-08-02 01:05:09.198"
2168,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=111,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",912,"SUCCESS","CPH","2026-08-02 01:05:10.422"
2169,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=2478","{""status"":""SUCCESS"",""sap_document"":""5000002478"",""bl_id"":2478}",811,"SUCCESS","CPH","2026-08-02 01:05:11.590"
2170,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=112,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6613,"SUCCESS","CPH","2026-08-02 01:05:18.630"
2171,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Honda Vietnam","Marketplace screening completed",187,"SUCCESS","CPH","2026-08-02 01:05:19.166"
2172,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=112,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",849,"SUCCESS","CPH","2026-08-02 01:05:20.297"
2173,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=8612","{""status"":""SUCCESS"",""sap_document"":""5000008612"",""bl_id"":8612}",855,"SUCCESS","CPH","2026-08-02 01:05:21.514"
2174,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=113,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5004,"SUCCESS","CPH","2026-08-02 01:05:26.991"
2175,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Panasonic Vietnam","Marketplace screening completed",312,"SUCCESS","CPH","2026-08-02 01:05:27.742"
2176,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=113,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1107,"SUCCESS","CPH","2026-08-02 01:05:29.168"
2177,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9950","{""status"":""SUCCESS"",""sap_document"":""5000009950"",""bl_id"":9950}",1015,"SUCCESS","CPH","2026-08-02 01:05:30.644"
2178,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=114,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",11790,"SUCCESS","CPH","2026-08-02 01:05:43.808"
2179,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Canon Vietnam","Marketplace screening completed",389,"SUCCESS","CPH","2026-08-02 01:05:44.730"
2180,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=114,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1399,"SUCCESS","CPH","2026-08-02 01:05:46.594"
2181,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=8822","{""status"":""SUCCESS"",""sap_document"":""5000008822"",""bl_id"":8822}",1065,"SUCCESS","CPH","2026-08-02 01:05:48.152"
2182,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=115,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",37207,"SUCCESS","CPH","2026-08-02 01:06:25.825"
2183,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Toyota Vietnam","Marketplace screening completed",194,"SUCCESS","CPH","2026-08-02 01:06:26.372"
2184,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=115,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",866,"SUCCESS","CPH","2026-08-02 01:06:27.534"
2185,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=5863","{""status"":""SUCCESS"",""sap_document"":""5000005863"",""bl_id"":5863}",789,"SUCCESS","CPH","2026-08-02 01:06:28.671"
2186,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=116,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4833,"SUCCESS","CPH","2026-08-02 01:06:34.687"
2187,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"ABC Electronics Vietnam","Marketplace screening completed",193,"SUCCESS","CPH","2026-08-02 01:06:35.234"
2188,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=116,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",866,"SUCCESS","CPH","2026-08-02 01:06:36.340"
2189,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=2714","{""status"":""SUCCESS"",""sap_document"":""5000002714"",""bl_id"":2714}",800,"SUCCESS","CPH","2026-08-02 01:06:37.493"
2190,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=117,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",22220,"SUCCESS","CPH","2026-08-02 01:07:00.151"
2191,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed",462,"SUCCESS","CPH","2026-08-02 01:07:01.021"
2192,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=117,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1325,"SUCCESS","CPH","2026-08-02 01:07:02.710"
2193,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1688","{""status"":""SUCCESS"",""sap_document"":""5000001688"",""bl_id"":1688}",961,"SUCCESS","CPH","2026-08-02 01:07:04.145"
2194,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=118,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4678,"SUCCESS","CPH","2026-08-02 01:07:09.292"
2195,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Panasonic Vietnam","Marketplace screening completed",266,"SUCCESS","CPH","2026-08-02 01:07:09.938"
2196,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=118,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",997,"SUCCESS","CPH","2026-08-02 01:07:11.210"
2197,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=875","{""status"":""SUCCESS"",""sap_document"":""5000000875"",""bl_id"":875}",1501,"SUCCESS","CPH","2026-08-02 01:07:13.136"
2198,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=119,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5925,"SUCCESS","CPH","2026-08-02 01:07:19.648"
2199,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"LG Display Vietnam","Marketplace screening completed",691,"SUCCESS","CPH","2026-08-02 01:07:21.159"
2200,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=119,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1394,"SUCCESS","CPH","2026-08-02 01:07:22.994"
2201,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9199","{""status"":""SUCCESS"",""sap_document"":""5000009199"",""bl_id"":9199}",1105,"SUCCESS","CPH","2026-08-02 01:07:24.523"
2202,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=120,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",24303,"SUCCESS","CPH","2026-08-02 01:07:49.232"
2203,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"LG Display Vietnam","Marketplace screening completed",195,"SUCCESS","CPH","2026-08-02 01:07:49.813"
2204,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=120,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",853,"SUCCESS","CPH","2026-08-02 01:07:50.936"
2205,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=5231","{""status"":""SUCCESS"",""sap_document"":""5000005231"",""bl_id"":5231}",786,"SUCCESS","CPH","2026-08-02 01:07:52.045"
2206,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=121,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6702,"SUCCESS","CPH","2026-08-02 01:07:59.141"
2207,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Binh Tien Consumer","Marketplace screening completed",199,"SUCCESS","CPH","2026-08-02 01:07:59.696"
2208,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=121,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",963,"SUCCESS","CPH","2026-08-02 01:08:00.912"
2209,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1291","{""status"":""SUCCESS"",""sap_document"":""5000001291"",""bl_id"":1291}",878,"SUCCESS","CPH","2026-08-02 01:08:02.156"
2210,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=122,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",23720,"SUCCESS","CPH","2026-08-02 01:08:26.301"
2211,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Intel Products Vietnam","Marketplace screening completed",192,"SUCCESS","CPH","2026-08-02 01:08:26.807"
2212,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=122,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",859,"SUCCESS","CPH","2026-08-02 01:08:27.966"
2213,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=7200","{""status"":""SUCCESS"",""sap_document"":""5000007200"",""bl_id"":7200}",775,"SUCCESS","CPH","2026-08-02 01:08:29.081"
2214,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=123,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5101,"SUCCESS","CPH","2026-08-02 01:08:34.574"
2215,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Toyota Vietnam","Marketplace screening completed",192,"SUCCESS","CPH","2026-08-02 01:08:35.104"
2216,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=123,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",834,"SUCCESS","CPH","2026-08-02 01:08:36.177"
2217,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9153","{""status"":""SUCCESS"",""sap_document"":""5000009153"",""bl_id"":9153}",755,"SUCCESS","CPH","2026-08-02 01:08:37.274"
2218,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=124,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5876,"SUCCESS","CPH","2026-08-02 01:08:43.548"
2219,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Binh Tien Consumer","Marketplace screening completed",190,"SUCCESS","CPH","2026-08-02 01:08:44.057"
2220,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=124,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",837,"SUCCESS","CPH","2026-08-02 01:08:45.150"
2221,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=3303","{""status"":""SUCCESS"",""sap_document"":""5000003303"",""bl_id"":3303}",798,"SUCCESS","CPH","2026-08-02 01:08:46.302"
2222,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=125,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5640,"SUCCESS","CPH","2026-08-02 01:08:52.343"
2223,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Samsung Vietnam","Marketplace screening completed",184,"SUCCESS","CPH","2026-08-02 01:08:52.847"
2224,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=125,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",848,"SUCCESS","CPH","2026-08-02 01:08:53.949"
2225,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=5022","{""status"":""SUCCESS"",""sap_document"":""5000005022"",""bl_id"":5022}",729,"SUCCESS","CPH","2026-08-02 01:08:55.058"
2226,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=126,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4891,"SUCCESS","CPH","2026-08-02 01:09:00.351"
2227,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Samsung Vietnam","Marketplace screening completed",246,"SUCCESS","CPH","2026-08-02 01:09:01.038"
2228,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=126,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1072,"SUCCESS","CPH","2026-08-02 01:09:02.428"
2229,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=5815","{""status"":""SUCCESS"",""sap_document"":""5000005815"",""bl_id"":5815}",782,"SUCCESS","CPH","2026-08-02 01:09:03.556"
2230,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=127,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",9414,"SUCCESS","CPH","2026-08-02 01:09:13.370"
2231,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Toyota Vietnam","Marketplace screening completed",239,"SUCCESS","CPH","2026-08-02 01:09:13.948"
2232,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=127,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1216,"SUCCESS","CPH","2026-08-02 01:09:15.403"
2233,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=3874","{""status"":""SUCCESS"",""sap_document"":""5000003874"",""bl_id"":3874}",745,"SUCCESS","CPH","2026-08-02 01:09:16.584"
2234,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=128,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",8655,"SUCCESS","CPH","2026-08-02 01:09:25.643"
2235,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Vinamilk Co Ltd","Marketplace screening completed",189,"SUCCESS","CPH","2026-08-02 01:09:26.168"
2236,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=128,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",831,"SUCCESS","CPH","2026-08-02 01:09:27.256"
2237,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=2","{""status"":""SUCCESS"",""sap_document"":""5000000002"",""bl_id"":2}",786,"SUCCESS","CPH","2026-08-02 01:09:28.387"
2238,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=129,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4259,"SUCCESS","CPH","2026-08-02 01:09:33.070"
2239,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Toyota Vietnam","Marketplace screening completed",176,"SUCCESS","CPH","2026-08-02 01:09:33.558"
2240,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=129,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",809,"SUCCESS","CPH","2026-08-02 01:09:34.603"
2241,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=3120","{""status"":""SUCCESS"",""sap_document"":""5000003120"",""bl_id"":3120}",703,"SUCCESS","CPH","2026-08-02 01:09:35.633"
2242,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=130,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",32423,"SUCCESS","CPH","2026-08-02 01:10:08.463"
2243,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed",255,"SUCCESS","CPH","2026-08-02 01:10:09.057"
2244,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=130,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",899,"SUCCESS","CPH","2026-08-02 01:10:10.247"
2245,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1984","{""status"":""SUCCESS"",""sap_document"":""5000001984"",""bl_id"":1984}",793,"SUCCESS","CPH","2026-08-02 01:10:11.462"
2246,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=131,severity=MEDIUM","AI decision=CLEAR | reason=Cost per kg is within normal range ($0.1325, 0.52x the peer median) and no sanctions matches (0).",5099,"SUCCESS","CPH","2026-08-02 01:10:16.958"
2247,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Canon Vietnam","Marketplace screening completed",202,"SUCCESS","CPH","2026-08-02 01:10:17.490"
2248,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=131,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Cost per kg is within normal range ($0.1325, 0.52x the peer median) and no sanctions matches (0).",930,"SUCCESS","CPH","2026-08-02 01:10:18.711"
2249,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=433","{""status"":""SUCCESS"",""sap_document"":""5000000433"",""bl_id"":433}",783,"SUCCESS","CPH","2026-08-02 01:10:19.844"
2250,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=132,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",5938,"SUCCESS","CPH","2026-08-02 01:10:26.162"
2251,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Adidas Sourcing Ltd","Marketplace screening completed",218,"SUCCESS","CPH","2026-08-02 01:10:26.728"
2252,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=132,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",867,"SUCCESS","CPH","2026-08-02 01:10:27.853"
2253,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=6457","{""status"":""SUCCESS"",""sap_document"":""5000006457"",""bl_id"":6457}",802,"SUCCESS","CPH","2026-08-02 01:10:29.008"
2254,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=133,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4929,"SUCCESS","CPH","2026-08-02 01:10:34.344"
2255,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Toyota Vietnam","Marketplace screening completed",198,"SUCCESS","CPH","2026-08-02 01:10:34.869"
2256,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=133,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",870,"SUCCESS","CPH","2026-08-02 01:10:36.027"
2257,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=3426","{""status"":""SUCCESS"",""sap_document"":""5000003426"",""bl_id"":3426}",766,"SUCCESS","CPH","2026-08-02 01:10:37.141"
2258,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=134,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",4799,"SUCCESS","CPH","2026-08-02 01:10:42.339"
2259,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Trung Nguyen Coffee","Marketplace screening completed",202,"SUCCESS","CPH","2026-08-02 01:10:42.893"
2260,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=134,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",900,"SUCCESS","CPH","2026-08-02 01:10:44.034"
2261,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=2405","{""status"":""SUCCESS"",""sap_document"":""5000002405"",""bl_id"":2405}",827,"SUCCESS","CPH","2026-08-02 01:10:45.215"
2262,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=135,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4832,"SUCCESS","CPH","2026-08-02 01:10:50.460"
